Entity,Code,Year,Electricity from wind (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Electricity from other renewables including bioenergy (TWh)
Macao,MAC,2019,0,0,0,0
Macao,MAC,2020,0,0,0,0
Madagascar,MDG,2000,0,0.54,0,0
Madagascar,MDG,2001,0,0.53,0,0
Madagascar,MDG,2002,0,0.54,0,0
Madagascar,MDG,2003,0,0.6,0,0
Madagascar,MDG,2004,0,0.63,0,0
Madagascar,MDG,2005,0,0.64,0,0
Madagascar,MDG,2006,0,0.63,0,0
Madagascar,MDG,2007,0,0.71,0,0
Madagascar,MDG,2008,0,0.69,0,0
Madagascar,MDG,2009,0,0.73,0,0
Madagascar,MDG,2010,0,0.7,0,0
Madagascar,MDG,2011,0,0.68,0,0
Madagascar,MDG,2012,0,0.75,0,0
Madagascar,MDG,2013,0,0.8,0.01,0
Madagascar,MDG,2014,0,0.88,0.01,0
Madagascar,MDG,2015,0,0.93,0.02,0
Madagascar,MDG,2016,0,0.88,0.02,0
Madagascar,MDG,2017,0,0.78,0.02,0
Madagascar,MDG,2018,0,0.96,0.02,0
Madagascar,MDG,2019,0,0.72,0.02,0
Madagascar,MDG,2020,0,0.81,0.02,0
Malawi,MWI,2000,0,1.02,0,0.05
Malawi,MWI,2001,0,1.04,0,0.05
Malawi,MWI,2002,0,1.09,0,0.06
Malawi,MWI,2003,0,1.14,0,0.07
Malawi,MWI,2004,0,1.26,0,0.06
Malawi,MWI,2005,0,1.31,0,0.06
Malawi,MWI,2006,0,1.34,0,0.06
Malawi,MWI,2007,0,1.37,0,0.06
Malawi,MWI,2008,0,1.52,0,0.08
Malawi,MWI,2009,0,1.49,0,0.07
Malawi,MWI,2010,0,1.74,0,0.07
Malawi,MWI,2011,0,1.79,0,0.06
Malawi,MWI,2012,0,1.86,0.01,0.07
Malawi,MWI,2013,0,1.86,0.01,0.07
Malawi,MWI,2014,0,1.97,0.02,0.07
Malawi,MWI,2015,0,1.96,0.03,0.07
Malawi,MWI,2016,0,1.94,0.03,0.07
Malawi,MWI,2017,0,1.82,0.04,0.05
Malawi,MWI,2018,0,1.36,0.05,0.02
Malawi,MWI,2019,0,1.3,0.05,0.02
Malawi,MWI,2020,0,1.3,0.05,0.02
Malaysia,MYS,1965,0,0.587,0,0
Malaysia,MYS,1966,0,0.692,0,0
Malaysia,MYS,1967,0,0.725,0,0
Malaysia,MYS,1968,0,0.804,0,0
Malaysia,MYS,1969,0,1.014,0,0
Malaysia,MYS,1970,0,1.202,0,0
Malaysia,MYS,1971,0,1.046,0,0
Malaysia,MYS,1972,0,1.154,0,0
Malaysia,MYS,1973,0,1.108,0,0
Malaysia,MYS,1974,0,1.006,0,0
Malaysia,MYS,1975,0,1.005,0,0
Malaysia,MYS,1976,0,0.948,0,0
Malaysia,MYS,1977,0,0.769,0,0
Malaysia,MYS,1978,0,0.904,0,0
Malaysia,MYS,1979,0,1.104,0,0
Malaysia,MYS,1980,0,1.409,0,0
Malaysia,MYS,1981,0,1.561,0,0
Malaysia,MYS,1982,0,1.503,0,0
Malaysia,MYS,1983,0,1.749,0,0
Malaysia,MYS,1984,0,3.451,0,0
Malaysia,MYS,1985,0,3.768,0,0
Malaysia,MYS,1986,0,4.121,0,0
Malaysia,MYS,1987,0,4.966,0,0
Malaysia,MYS,1988,0,5.729,0,0
Malaysia,MYS,1989,0,5.295,0,0
Malaysia,MYS,1990,0,4.027,0,0
Malaysia,MYS,1991,0,4.449,0,0
Malaysia,MYS,1992,0,4.286,0,0
Malaysia,MYS,1993,0,4.853,0,0
Malaysia,MYS,1994,0,6.483,0,0
Malaysia,MYS,1995,0,6.218,0,0
Malaysia,MYS,1996,0,5.184,0,0
Malaysia,MYS,1997,0,4.173,0,0
Malaysia,MYS,1998,0,4.457,0,0
Malaysia,MYS,1999,0,7.552,0,0
Malaysia,MYS,2000,0,7.34,0,0.53
Malaysia,MYS,2001,0,6.37,0,0.49
Malaysia,MYS,2002,0,5.25,0,0.35
Malaysia,MYS,2003,0,5.69,0,0.37
Malaysia,MYS,2004,0,5.77,0,0.46
Malaysia,MYS,2005,0,5.14,0,0.47
Malaysia,MYS,2006,0,6.38,0,0.5
Malaysia,MYS,2007,0,6.43,0.01,0.64
Malaysia,MYS,2008,0,7.39,0.01,0.64
Malaysia,MYS,2009,0,6.89,0.01,1.31
Malaysia,MYS,2010,0,6.41,0.01,1.19
Malaysia,MYS,2011,0,7.55,0.01,1.48
Malaysia,MYS,2012,0,8.97,0.05,1.42
Malaysia,MYS,2013,0,11.68,0.14,1.03
Malaysia,MYS,2014,0,13.4,0.23,0.65
Malaysia,MYS,2015,0,15.37,0.27,0.71
Malaysia,MYS,2016,0,20.15,0.31,0.71
Malaysia,MYS,2017,0,26.45,0.33,0.74
Malaysia,MYS,2018,0,26.03,0.57,1.25
Malaysia,MYS,2019,0,26.73,0.94,1.78
Malaysia,MYS,2020,0,15.8,1,1.78
Maldives,MDV,2000,0,0,0,0
Maldives,MDV,2001,0,0,0,0
Maldives,MDV,2002,0,0,0,0
Maldives,MDV,2003,0,0,0,0
Maldives,MDV,2004,0,0,0,0
Maldives,MDV,2005,0,0,0,0
Maldives,MDV,2006,0,0,0,0
Maldives,MDV,2007,0,0,0,0
Maldives,MDV,2008,0,0,0,0
Maldives,MDV,2009,0,0,0,0
Maldives,MDV,2010,0,0,0,0
Maldives,MDV,2011,0,0,0,0
Maldives,MDV,2012,0,0,0,0
Maldives,MDV,2013,0,0,0,0
Maldives,MDV,2014,0,0,0,0
Maldives,MDV,2015,0,0,0,0
Maldives,MDV,2016,0,0,0,0
Maldives,MDV,2017,0,0,0,0
Maldives,MDV,2018,0,0,0,0
Maldives,MDV,2019,0,0,0,0
Maldives,MDV,2020,0,0,0,0
Mali,MLI,2000,0,0.23,0,0.02
Mali,MLI,2001,0,0.23,0,0.02
Mali,MLI,2002,0,0.24,0,0.02
Mali,MLI,2003,0,0.23,0,0.03
Mali,MLI,2004,0,0.25,0,0.03
Mali,MLI,2005,0,0.45,0,0.04
Mali,MLI,2006,0,0.48,0,0.05
Mali,MLI,2007,0,0.47,0,0.05
Mali,MLI,2008,0,0.57,0,0.06
Mali,MLI,2009,0,0.67,0,0.06
Mali,MLI,2010,0,1.1,0.01,0.07
Mali,MLI,2011,0,1.15,0.02,0.07
Mali,MLI,2012,0,1.24,0.03,0.1
Mali,MLI,2013,0,1.11,0.03,0.1
Mali,MLI,2014,0,1.38,0.03,0.1
Mali,MLI,2015,0,1.12,0.03,0.12
Mali,MLI,2016,0,1.48,0.03,0.11
Mali,MLI,2017,0,1.48,0.03,0.14
Mali,MLI,2018,0,1.36,0.03,0.17
Mali,MLI,2019,0,0.95,0.03,0.19
Mali,MLI,2020,0,0.95,0.03,0.19
Malta,MLT,1990,0,0,0,0
Malta,MLT,1991,0,0,0,0
Malta,MLT,1992,0,0,0,0
Malta,MLT,1993,0,0,0,0
Malta,MLT,1994,0,0,0,0
Malta,MLT,1995,0,0,0,0
Malta,MLT,1996,0,0,0,0
Malta,MLT,1997,0,0,0,0
Malta,MLT,1998,0,0,0,0
Malta,MLT,1999,0,0,0,0
Malta,MLT,2000,0,0,0,0
Malta,MLT,2001,0,0,0,0
Malta,MLT,2002,0,0,0,0
Malta,MLT,2003,0,0,0,0
Malta,MLT,2004,0,0,0,0
Malta,MLT,2005,0,0,0,0
Malta,MLT,2006,0,0,0,0
Malta,MLT,2007,0,0,0,0
Malta,MLT,2008,0,0,0,0
Malta,MLT,2009,0,0,0,0
Malta,MLT,2010,0,0,0,0
Malta,MLT,2011,0,0,0,0
Malta,MLT,2012,0,0,0.02,0.01
Malta,MLT,2013,0,0,0.03,0.01
Malta,MLT,2014,0,0,0.07,0.01
Malta,MLT,2015,0,0,0.09,0.01
Malta,MLT,2016,0,0,0.13,0.01
Malta,MLT,2017,0,0,0.16,0.01
Malta,MLT,2018,0,0,0.19,0.01
Malta,MLT,2019,0,0,0.2,0.01
Malta,MLT,2020,0,0,0.21,0.01
Malta,MLT,2021,0,0,0.21,0.01
Martinique,MTQ,2000,0,0,0,0
Martinique,MTQ,2001,0,0,0,0
Martinique,MTQ,2002,0,0,0,0
Martinique,MTQ,2003,0,0,0,0
Martinique,MTQ,2004,0,0,0,0
Martinique,MTQ,2005,0,0,0,0
Martinique,MTQ,2006,0,0,0,0
Martinique,MTQ,2007,0,0,0,0
Martinique,MTQ,2008,0,0,0,0
Martinique,MTQ,2009,0,0,0,0
Martinique,MTQ,2010,0,0,0,0
Martinique,MTQ,2011,0,0,0,0
Martinique,MTQ,2012,0,0,0,0
Martinique,MTQ,2013,0,0,0,0
Martinique,MTQ,2014,0,0,0,0
Martinique,MTQ,2015,0,0,0,0
Martinique,MTQ,2016,0,0,0,0
Martinique,MTQ,2017,0,0,0,0
Martinique,MTQ,2018,0.01,0,0,0.12
Martinique,MTQ,2019,0.01,0,0,0.13
Martinique,MTQ,2020,0.01,0,0,0.13
Mauritania,MRT,2000,0,0.03,0,0
Mauritania,MRT,2001,0,0.03,0,0
Mauritania,MRT,2002,0,0.03,0,0
Mauritania,MRT,2003,0,0.04,0,0
Mauritania,MRT,2004,0,0.04,0,0
Mauritania,MRT,2005,0,0.05,0,0
Mauritania,MRT,2006,0,0.05,0,0
Mauritania,MRT,2007,0,0.05,0,0
Mauritania,MRT,2008,0,0.06,0,0
Mauritania,MRT,2009,0,0.11,0,0
Mauritania,MRT,2010,0,0.12,0,0
Mauritania,MRT,2011,0,0.13,0,0
Mauritania,MRT,2012,0,0.14,0,0
Mauritania,MRT,2013,0.01,0.17,0.03,0
Mauritania,MRT,2014,0.01,0.18,0.03,0
Mauritania,MRT,2015,0.1,0.19,0.03,0
Mauritania,MRT,2016,0.1,0.13,0.06,0
Mauritania,MRT,2017,0.1,0.17,0.06,0
Mauritania,MRT,2018,0.1,0.19,0.14,0
Mauritania,MRT,2019,0.12,0.2,0.14,0
Mauritania,MRT,2020,0.12,0.21,0.14,0
Mauritius,MUS,2000,0,0.09,0,0.23
Mauritius,MUS,2001,0,0.07,0,0.29
Mauritius,MUS,2002,0,0.09,0,0.29
Mauritius,MUS,2003,0,0.12,0,0.31
Mauritius,MUS,2004,0,0.12,0,0.32
Mauritius,MUS,2005,0,0.11,0,0.31
Mauritius,MUS,2006,0,0.08,0,0.31
Mauritius,MUS,2007,0,0.08,0,0.28
Mauritius,MUS,2008,0,0.11,0,0.3
Mauritius,MUS,2009,0,0.12,0,0.3
Mauritius,MUS,2010,0,0.1,0,0.31
Mauritius,MUS,2011,0,0.05,0,0.33
Mauritius,MUS,2012,0,0.07,0,0.31
Mauritius,MUS,2013,0,0.09,0,0.32
Mauritius,MUS,2014,0,0.09,0.03,0.33
Mauritius,MUS,2015,0,0.12,0.03,0.37
Mauritius,MUS,2016,0.02,0.1,0.03,0.37
Mauritius,MUS,2017,0.01,0.09,0.04,0.38
Mauritius,MUS,2018,0.01,0.12,0.05,0.37
Mauritius,MUS,2019,0.01,0.1,0.13,0.38
Mauritius,MUS,2020,0.02,0.1,0.15,0.33
Mexico,MEX,1965,0,8.863,0,0
Mexico,MEX,1966,0,10.118,0,0
Mexico,MEX,1967,0,11.017,0,0
Mexico,MEX,1968,0,12.642,0,0
Mexico,MEX,1969,0,13.406,0,0
Mexico,MEX,1970,0,15.005,0,0
Mexico,MEX,1971,0,14.572,0,0
Mexico,MEX,1972,0,15.531,0,0
Mexico,MEX,1973,0,16.371,0,0.161
Mexico,MEX,1974,0,16.708,0,0.463
Mexico,MEX,1975,0,15.182,0,0.518
Mexico,MEX,1976,0,17.255,0,0.579
Mexico,MEX,1977,0,19.193,0,0.592
Mexico,MEX,1978,0,16.217,0,0.598
Mexico,MEX,1979,0,18.008,0,1.019
Mexico,MEX,1980,0,16.91,0,0.915
Mexico,MEX,1981,0,24.618,0,0.964
Mexico,MEX,1982,0,22.924,0,1.296
Mexico,MEX,1983,0,20.733,0,1.353
Mexico,MEX,1984,0,23.603,0,1.424
Mexico,MEX,1985,0,28.427,0,1.641
Mexico,MEX,1986,0,21.298,0,3.394
Mexico,MEX,1987,0,19.285,0,4.418
Mexico,MEX,1988,0,21.836,0,4.633
Mexico,MEX,1989,0,25.354,0,4.675
Mexico,MEX,1990,0.001,24.481,0.001,5.124
Mexico,MEX,1991,0.001,22.625,0.002,5.833
Mexico,MEX,1992,0.001,26.814,0.003,6.366
Mexico,MEX,1993,0.001,26.655,0.004,6.5
Mexico,MEX,1994,0.005,20.271,0.005,6.219
Mexico,MEX,1995,0.007,27.599,0.005,6.414
Mexico,MEX,1996,0.006,31.336,0.006,6.185
Mexico,MEX,1997,0.012,26.362,0.006,5.883
Mexico,MEX,1998,0.015,24.593,0.007,6.139
Mexico,MEX,1999,0.017,32.712,0.007,6.06
Mexico,MEX,2000,0.02,32.8,0.01,11.68
Mexico,MEX,2001,0.02,28.22,0.01,11.31
Mexico,MEX,2002,0.02,24.7,0.01,10.94
Mexico,MEX,2003,0.02,19.68,0.01,12.4
Mexico,MEX,2004,0.02,24.95,0.01,13.21
Mexico,MEX,2005,0.02,27.38,0.01,14.88
Mexico,MEX,2006,0.06,30.09,0.01,13.47
Mexico,MEX,2007,0.26,27,0.01,14.87
Mexico,MEX,2008,0.27,38.79,0.01,14.15
Mexico,MEX,2009,0.6,26.45,0.01,13.53
Mexico,MEX,2010,1.24,36.79,0.03,13.54
Mexico,MEX,2011,1.65,35.93,0.04,13.62
Mexico,MEX,2012,3.69,31.59,0.07,12.35
Mexico,MEX,2013,4.18,27.72,0.11,12.82
Mexico,MEX,2014,6.43,38.55,0.22,12.52
Mexico,MEX,2015,8.74,30.61,0.24,13.34
Mexico,MEX,2016,10.38,29.74,0.46,13.16
Mexico,MEX,2017,10.44,31.74,1.09,13.34
Mexico,MEX,2018,12.88,32.38,1.36,26.25
Mexico,MEX,2019,16.88,23.85,7.06,26.46
Mexico,MEX,2020,19.7,23.12,13.53,16.41
Mexico,MEX,2021,21.06,31.01,17.07,16.09
Middle Africa,,1965,0,3.935,0,0
Middle Africa,,1966,0,4.093,0,0
Middle Africa,,1967,0,3.846,0,0
Middle Africa,,1968,0,4.012,0,0
Middle Africa,,1969,0,4.36,0,0
Middle Africa,,1970,0,4.865,0,0
Middle Africa,,1971,0,5.19,0,0
Middle Africa,,1972,0,5.31,0,0
Middle Africa,,1973,0,5.756,0,0
Middle Africa,,1974,0,5.651,0,0
Middle Africa,,1975,0,6.207,0,0
Middle Africa,,1976,0,5.975,0,0
Middle Africa,,1977,0,6.132,0,0
Middle Africa,,1978,0,6.161,0,0
Middle Africa,,1979,0,6.299,0,0
Middle Africa,,1980,0,6.639,0,0
Middle Africa,,1981,0,7.012,0,0
Middle Africa,,1982,0,7.3,0,0
Middle Africa,,1983,0,7.709,0,0
Middle Africa,,1984,0,8.065,0,0
Middle Africa,,1985,0,9.145,0,0
Middle Africa,,1986,0,9.438,0,0
Middle Africa,,1987,0,9.454,0,0
Middle Africa,,1988,0,9.604,0,0
Middle Africa,,1989,0,11.446,0,0
Middle Africa,,1990,0,10.288,0,0.003
Middle Africa,,1991,0,9.976,0,0.008
Middle Africa,,1992,0,10.821,0,0.008
Middle Africa,,1993,0,10.213,0,0.008
Middle Africa,,1994,0,9.732,0,0.009
Middle Africa,,1995,0,10.831,0,0.009
Middle Africa,,1996,0,10.867,0,0.007
Middle Africa,,1997,0,10.138,0,0.007
Middle Africa,,1998,0,9.925,0,0.007
Middle Africa,,1999,0,10.329,0,0.007
Middle Africa,,2000,0,11.36,0,0.007
Middle Africa,,2001,0,11.623,0,0.007
Middle Africa,,2002,0,11.701,0,0.007
Middle Africa,,2003,0,12.115,0.001,0.007
Middle Africa,,2004,0,13.977,0.001,0.007
Middle Africa,,2005,0,14.456,0.001,0.008
Middle Africa,,2006,0,15.644,0.002,0.65
Middle Africa,,2007,0,15.122,0.004,0.084
Middle Africa,,2008,0,16.192,0.008,0.085
Middle Africa,,2009,0,16.12,0.01,0.079
Middle Africa,,2010,0,16.821,0.014,0.067
Middle Africa,,2011,0,17.116,0.017,0.07
Middle Africa,,2012,0,16.924,0.02,0.073
Middle Africa,,2013,0,19.368,0.024,0.078
Middle Africa,,2014,0,20.413,0.028,0.082
Middle Africa,,2015,0,20.725,0.033,0.045
Middle Africa,,2016,0.009,21.494,0.039,0.048
Middle Africa,,2017,0.009,24.628,0.045,0.049
Middle Africa,,2018,0.009,26.803,0.068,0.051
Middle Africa,,2019,0.009,29.013,0.068,0.051
Middle Africa,,2020,0.009,30.475,0.068,0.051
Middle East,,1965,0,2.346,0,0
Middle East,,1966,0,2.546,0,0
Middle East,,1967,0,2.829,0,0
Middle East,,1968,0,3.081,0,0
Middle East,,1969,0,3.396,0,0
Middle East,,1970,0,3.58,0,0
Middle East,,1971,0,3.755,0,0
Middle East,,1972,0,4.569,0,0
Middle East,,1973,0,3.75,0,0
Middle East,,1974,0,4.816,0,0
Middle East,,1975,0,5.44,0,0
Middle East,,1976,0,6.325,0,0
Middle East,,1977,0,7.098,0,0
Middle East,,1978,0,9.812,0,0
Middle East,,1979,0,9.616,0,0
Middle East,,1980,0,9.683,0,0
Middle East,,1981,0,10.214,0,0
Middle East,,1982,0,10.606,0,0
Middle East,,1983,0,10.221,0,0
Middle East,,1984,0,10.373,0,0
Middle East,,1985,0,10.438,0,0
Middle East,,1986,0,11.079,0,0
Middle East,,1987,0,13.915,0,0
Middle East,,1988,0,14.299,0,0
Middle East,,1989,0,12.624,0,0
Middle East,,1990,0.001,15.273,0,0
Middle East,,1991,0.001,11.009,0,0
Middle East,,1992,0.001,17.827,0,0
Middle East,,1993,0.001,20.047,0,0
Middle East,,1994,0.001,16.55,0,0
Middle East,,1995,0.001,18.653,0,0
Middle East,,1996,0.001,18.698,0,0
Middle East,,1997,0.003,15.927,0,0
Middle East,,1998,0.003,17.211,0,0
Middle East,,1999,0.038,11.801,0,0
Middle East,,2000,0.04,7.95,0,0.03
Middle East,,2001,0.04,9.4,0,0.03
Middle East,,2002,0.04,11.68,0,0.03
Middle East,,2003,0.04,15.57,0,0.03
Middle East,,2004,0.06,16.33,0,0.03
Middle East,,2005,0.08,27.29,0,0.04
Middle East,,2006,0.14,28.78,0,0.05
Middle East,,2007,0.15,27.58,0,0.06
Middle East,,2008,0.21,11.69,0,0.06
Middle East,,2009,0.23,12.9,0.03,0.07
Middle East,,2010,0.17,17.64,0.09,0.09
Middle East,,2011,0.23,19.43,0.23,0.12
Middle East,,2012,0.22,20.96,0.44,0.13
Middle East,,2013,0.4,23.46,0.68,0.14
Middle East,,2014,0.39,19.2,1.29,0.18
Middle East,,2015,0.37,17.42,1.67,0.25
Middle East,,2016,0.71,20.94,2.6,0.3
Middle East,,2017,0.98,18.25,3.64,0.3
Middle East,,2018,1.47,18.52,5.51,0.29
Middle East,,2019,1.67,34.48,11.1,0.29
Middle East,,2020,1.72,31.27,12.22,0.29
Middle East,,2021,,,19.39,
Moldova,MDA,2000,0,0.39,0,0
Moldova,MDA,2001,0,0.36,0,0
Moldova,MDA,2002,0,0.35,0,0
Moldova,MDA,2003,0,0.36,0,0
Moldova,MDA,2004,0,0.35,0,0
Moldova,MDA,2005,0,0.36,0,0
Moldova,MDA,2006,0,0.37,0,0
Moldova,MDA,2007,0,0.35,0,0
Moldova,MDA,2008,0,0.38,0,0
Moldova,MDA,2009,0,0.35,0,0
Moldova,MDA,2010,0,0.4,0,0
Moldova,MDA,2011,0,0.35,0,0
Moldova,MDA,2012,0,0.27,0,0
Moldova,MDA,2013,0,0.31,0,0
Moldova,MDA,2014,0,0.32,0,0
Moldova,MDA,2015,0,0.26,0,0.01
Moldova,MDA,2016,0,0.23,0,0.01
Moldova,MDA,2017,0.01,0.28,0,0.01
Moldova,MDA,2018,0.02,0.27,0,0.01
Moldova,MDA,2019,0.04,0.3,0,0.01
Moldova,MDA,2020,0.05,0.2,0,0.01
Moldova,MDA,2021,0.05,0.23,0,0.01
Mongolia,MNG,2000,0,0,0,0
Mongolia,MNG,2001,0,0,0,0
Mongolia,MNG,2002,0,0,0,0
Mongolia,MNG,2003,0,0,0,0
Mongolia,MNG,2004,0,0,0,0
Mongolia,MNG,2005,0,0,0,0
Mongolia,MNG,2006,0,0,0,0
Mongolia,MNG,2007,0,0,0,0
Mongolia,MNG,2008,0,0,0.01,0
Mongolia,MNG,2009,0,0.02,0.01,0
Mongolia,MNG,2010,0,0.04,0.01,0
Mongolia,MNG,2011,0,0.05,0.01,0
Mongolia,MNG,2012,0,0.05,0.01,0
Mongolia,MNG,2013,0.05,0.06,0.01,0
Mongolia,MNG,2014,0.13,0.07,0.01,0
Mongolia,MNG,2015,0.15,0.06,0.01,0
Mongolia,MNG,2016,0.15,0.08,0.01,0
Mongolia,MNG,2017,0.14,0.08,0.03,0
Mongolia,MNG,2018,0.3,0.08,0.03,0
Mongolia,MNG,2019,0.48,0.09,0.08,0
Mongolia,MNG,2020,0.55,0.09,0.09,0
Mongolia,MNG,2021,0.72,0.09,0.09,0
Montenegro,MNE,2005,0,1.87,0,0
Montenegro,MNE,2006,0,1.75,0,0
Montenegro,MNE,2007,0,1.28,0,0
Montenegro,MNE,2008,0,1.54,0,0
Montenegro,MNE,2009,0,2.07,0,0
Montenegro,MNE,2010,0,2.75,0,0
Montenegro,MNE,2011,0,1.2,0,0
Montenegro,MNE,2012,0,1.48,0,0
Montenegro,MNE,2013,0,2.5,0,0
Montenegro,MNE,2014,0,1.75,0,0
Montenegro,MNE,2015,0,1.49,0,0
Montenegro,MNE,2016,0,1.84,0,0
Montenegro,MNE,2017,0.1,1.02,0,0
Montenegro,MNE,2018,0.14,2.11,0,0
Montenegro,MNE,2019,0.29,1.63,0,0
Montenegro,MNE,2020,0.32,1.45,0,0
Montenegro,MNE,2021,0.33,1.98,0,0
Montserrat,MSR,2000,0,0,0,0
Montserrat,MSR,2001,0,0,0,0
Montserrat,MSR,2002,0,0,0,0
Montserrat,MSR,2003,0,0,0,0
Montserrat,MSR,2004,0,0,0,0
Montserrat,MSR,2005,0,0,0,0
Montserrat,MSR,2006,0,0,0,0
Montserrat,MSR,2007,0,0,0,0
Montserrat,MSR,2008,0,0,0,0
Montserrat,MSR,2009,0,0,0,0
Montserrat,MSR,2010,0,0,0,0
Montserrat,MSR,2011,0,0,0,0
Montserrat,MSR,2012,0,0,0,0
Montserrat,MSR,2013,0,0,0,0
Montserrat,MSR,2014,0,0,0,0
Montserrat,MSR,2015,0,0,0,0
Montserrat,MSR,2016,0,0,0,0
Montserrat,MSR,2017,0,0,0,0
Montserrat,MSR,2018,0,0,0,0
Montserrat,MSR,2019,0,0,0,0
Montserrat,MSR,2020,0,0,0,0
Morocco,MAR,1965,0,1.213,0,0
Morocco,MAR,1966,0,1.054,0,0
Morocco,MAR,1967,0,0.932,0,0
Morocco,MAR,1968,0,1.058,0,0
Morocco,MAR,1969,0,1.368,0,0
Morocco,MAR,1970,0,1.346,0,0
Morocco,MAR,1971,0,1.52,0,0
Morocco,MAR,1972,0,1.596,0,0
Morocco,MAR,1973,0,1.192,0,0
Morocco,MAR,1974,0,1.337,0,0
Morocco,MAR,1975,0,1.016,0,0
Morocco,MAR,1976,0,0.998,0,0
Morocco,MAR,1977,0,1.365,0,0
Morocco,MAR,1978,0,1.416,0,0
Morocco,MAR,1979,0,1.582,0,0
Morocco,MAR,1980,0,1.515,0,0
Morocco,MAR,1981,0,1.024,0,0
Morocco,MAR,1982,0,0.572,0,0
Morocco,MAR,1983,0,0.481,0,0
Morocco,MAR,1984,0,0.366,0,0
Morocco,MAR,1985,0,0.486,0,0
Morocco,MAR,1986,0,0.643,0,0
Morocco,MAR,1987,0,0.825,0,0
Morocco,MAR,1988,0,0.936,0,0
Morocco,MAR,1989,0,1.157,0,0
Morocco,MAR,1990,0,1.22,0,0
Morocco,MAR,1991,0,1.226,0,0
Morocco,MAR,1992,0,0.964,0,0
Morocco,MAR,1993,0,0.443,0,0
Morocco,MAR,1994,0,0.84,0,0
Morocco,MAR,1995,0,0.611,0,0
Morocco,MAR,1996,0,1.957,0,0
Morocco,MAR,1997,0,2.083,0,0
Morocco,MAR,1998,0,1.777,0,0
Morocco,MAR,1999,0,0.825,0,0
Morocco,MAR,2000,0.06,0.71,0,0
Morocco,MAR,2001,0.21,0.86,0,0
Morocco,MAR,2002,0.19,0.84,0,0
Morocco,MAR,2003,0.2,1.44,0,0
Morocco,MAR,2004,0.2,1.59,0,0
Morocco,MAR,2005,0.21,0.97,0,0
Morocco,MAR,2006,0.18,0.99,0,0
Morocco,MAR,2007,0.28,0.91,0,0
Morocco,MAR,2008,0.3,0.92,0,0
Morocco,MAR,2009,0.39,2.54,0,0
Morocco,MAR,2010,0.66,3.43,0,0.01
Morocco,MAR,2011,0.69,1.99,0,0.01
Morocco,MAR,2012,0.73,1.62,0,0.01
Morocco,MAR,2013,1.36,2.76,0,0.01
Morocco,MAR,2014,1.92,1.62,0,0.01
Morocco,MAR,2015,2.52,1.87,0,0.03
Morocco,MAR,2016,3,1.24,0,0.04
Morocco,MAR,2017,3.04,1.17,0,0.04
Morocco,MAR,2018,3.84,1.68,0.16,0.03
Morocco,MAR,2019,4.7,1.64,0.4,0.04
Morocco,MAR,2020,4.59,1.55,0.38,0.04
Mozambique,MOZ,2000,0,9.56,0,0.03
Mozambique,MOZ,2001,0,11.72,0,0.03
Mozambique,MOZ,2002,0,12.55,0,0.04
Mozambique,MOZ,2003,0,10.76,0,0.04
Mozambique,MOZ,2004,0,11.55,0,0.04
Mozambique,MOZ,2005,0,13.13,0,0.03
Mozambique,MOZ,2006,0,14.57,0,0.03
Mozambique,MOZ,2007,0,15.9,0,0.03
Mozambique,MOZ,2008,0,14.96,0,0.03
Mozambique,MOZ,2009,0,16.78,0,0.03
Mozambique,MOZ,2010,0,16.48,0,0.03
Mozambique,MOZ,2011,0,16.64,0,0.04
Mozambique,MOZ,2012,0,14.99,0,0.04
Mozambique,MOZ,2013,0,14.4,0,0.17
Mozambique,MOZ,2014,0,16.01,0,0.69
Mozambique,MOZ,2015,0,17.03,0,1.04
Mozambique,MOZ,2016,0,15.45,0,0.31
Mozambique,MOZ,2017,0,13.92,0,0.29
Mozambique,MOZ,2018,0,13.78,0,0.11
Mozambique,MOZ,2019,0,14.17,0.03,0.14
Mozambique,MOZ,2020,0,14.17,0.04,0.14
Myanmar,MMR,2000,0,1.87,0,0.14
Myanmar,MMR,2001,0,1.8,0,0.15
Myanmar,MMR,2002,0,2.21,0,0.14
Myanmar,MMR,2003,0,2.23,0,0.17
Myanmar,MMR,2004,0,2.38,0,0.16
Myanmar,MMR,2005,0,2.97,0,0.14
Myanmar,MMR,2006,0,3.29,0,0.15
Myanmar,MMR,2007,0,3.58,0,0.17
Myanmar,MMR,2008,0,4.03,0,0.16
Myanmar,MMR,2009,0,5.2,0,0.1
Myanmar,MMR,2010,0,5.05,0,0.14
Myanmar,MMR,2011,0,7.44,0,0.14
Myanmar,MMR,2012,0,7.69,0,0.18
Myanmar,MMR,2013,0,8.73,0,0.19
Myanmar,MMR,2014,0,8.74,0,0.2
Myanmar,MMR,2015,0,9.31,0.01,0.22
Myanmar,MMR,2016,0,9.65,0.01,0.28
Myanmar,MMR,2017,0,12.46,0.01,0.26
Myanmar,MMR,2018,0,13.98,0.01,0.25
Myanmar,MMR,2019,0,11.99,0.02,0.32
Myanmar,MMR,2020,0,11,0.02,0.32
Namibia,NAM,2000,0,1.37,0,0
Namibia,NAM,2001,0,1.36,0,0
Namibia,NAM,2002,0,1.45,0,0
Namibia,NAM,2003,0,1.5,0,0
Namibia,NAM,2004,0,1.59,0,0
Namibia,NAM,2005,0,1.64,0,0
Namibia,NAM,2006,0,1.59,0,0
Namibia,NAM,2007,0,1.56,0,0
