external_ref,status,source,ref,date_time,state,cvv_provided,amount,country,currency,rates
ekECeJZKq5Wiik2Nd7Jue,TRUE,GLOBALPAY,evt_1EZhPxk4T29jRryK98UKdK6,2019-04-25T09:36:00.000Z,ACCEPTED,FALSE,110898.35,FR,EUR,"{""CAD"":1.3817099327042601,""EUR"":0.7772864689667341,""MXN"":25.06022993522953,""USD"":1,""SGD"":1.4773065467121562,""AUD"":1.612441705673158,""GBP"":0.7082606002355516}"
n8DX2IZcZrcSYWFddd9Pa,TRUE,GLOBALPAY,evt_1Ey0EEMa_Vkw_Da9oOZ23CN,2019-04-25T14:24:00.000Z,ACCEPTED,FALSE,110923.38,FR,EUR,"{""CAD"":1.3817099327042601,""EUR"":0.7772864689667341,""MXN"":25.06022993522953,""USD"":1,""SGD"":1.4773065467121562,""AUD"":1.612441705673158,""GBP"":0.7082606002355516}"
xsfi4TV0nl0nbrv2N6kkU,TRUE,GLOBALPAY,evt_1EIdZMz6GEWw5LbRUR7_Mi2,2019-04-25T19:12:00.000Z,ACCEPTED,FALSE,110886.34,FR,EUR,"{""CAD"":1.3817099327042601,""EUR"":0.7772864689667341,""MXN"":25.06022993522953,""USD"":1,""SGD"":1.4773065467121562,""AUD"":1.612441705673158,""GBP"":0.7082606002355516}"
rrTWW4BUf1uquQ5iYTsFk,TRUE,GLOBALPAY,evt_1E3S8VZGiv_1TMkXIBub_dq,2019-04-25T00:00:00.000Z,DECLINED,FALSE,114880.15,CA,CAD,"{""CAD"":1.386564271824197,""EUR"":0.7755822683641008,""MXN"":25.062357341968333,""USD"":1,""SGD"":1.4775203779384534,""AUD"":1.6077848878931051,""GBP"":0.7054212289482862}"
YNXgrcZvxNR_6oyoIzTCB,TRUE,GLOBALPAY,evt_1E8Sar2diUqDWEFGlgvLbuz,2019-04-25T04:48:00.000Z,DECLINED,FALSE,114937.36,CA,CAD,"{""CAD"":1.386564271824197,""EUR"":0.7755822683641008,""MXN"":25.062357341968333,""USD"":1,""SGD"":1.4775203779384534,""AUD"":1.6077848878931051,""GBP"":0.7054212289482862}"
3NZgX__zVktF9U8cBgvcN,TRUE,GLOBALPAY,evt_1EC8Kr1EGAVU6D_e3V95KZw,2019-04-25T09:36:00.000Z,ACCEPTED,FALSE,114687.78,CA,CAD,"{""CAD"":1.386564271824197,""EUR"":0.7755822683641008,""MXN"":25.062357341968333,""USD"":1,""SGD"":1.4775203779384534,""AUD"":1.6077848878931051,""GBP"":0.7054212289482862}"
t914u8u0ayKaW_j5Vsgbv,TRUE,GLOBALPAY,evt_1EXAYD7JPFME65KMMOrXRIe,2019-04-25T14:24:00.000Z,ACCEPTED,FALSE,114879.26,CA,CAD,"{""CAD"":1.386564271824197,""EUR"":0.7755822683641008,""MXN"":25.062357341968333,""USD"":1,""SGD"":1.4775203779384534,""AUD"":1.6077848878931051,""GBP"":0.7054212289482862}"
GhWYMdOsqrirbxnqSj1ZF,TRUE,GLOBALPAY,evt_1EdWpUZIlqJgBo5qmzZB3TY,2019-04-25T19:12:00.000Z,ACCEPTED,FALSE,115220.61,CA,CAD,"{""CAD"":1.386564271824197,""EUR"":0.7755822683641008,""MXN"":25.062357341968333,""USD"":1,""SGD"":1.4775203779384534,""AUD"":1.6077848878931051,""GBP"":0.7054212289482862}"
CcPsVTFeQIcINRJa4eVbJ,TRUE,GLOBALPAY,evt_1EvdxfjaYEfH9uP_8-v-koy,2019-04-25T00:00:00.000Z,ACCEPTED,FALSE,116776.55,AE,USD,"{""CAD"":1.3883078839935894,""EUR"":0.774133013604066,""MXN"":25.058716833114204,""USD"":1,""SGD"":1.477451381898186,""AUD"":1.6052738609608959,""GBP"":0.709213243818247}"
TahMBpApsLSD2kuR-R1b_,TRUE,GLOBALPAY,evt_1E5y87XniIUeHHeNMJPdeIe,2019-04-25T04:48:00.000Z,ACCEPTED,FALSE,117130.18,AE,USD,"{""CAD"":1.3883078839935894,""EUR"":0.774133013604066,""MXN"":25.058716833114204,""USD"":1,""SGD"":1.477451381898186,""AUD"":1.6052738609608959,""GBP"":0.709213243818247}"
DNYYa6bgtLNRQvf4QvqrG,TRUE,GLOBALPAY,evt_1Ehlkve-P7JrpLyUh9YHzZ1,2019-04-25T09:36:00.000Z,DECLINED,FALSE,117692.68,AE,USD,"{""CAD"":1.3883078839935894,""EUR"":0.774133013604066,""MXN"":25.058716833114204,""USD"":1,""SGD"":1.477451381898186,""AUD"":1.6052738609608959,""GBP"":0.709213243818247}"
7jdCy6Pm2jU3e9y8-7mRd,TRUE,GLOBALPAY,evt_1EmGdnzDjpZXxHBIV3dpfJO,2019-04-25T14:24:00.000Z,ACCEPTED,FALSE,117557.1,AE,USD,"{""CAD"":1.3883078839935894,""EUR"":0.774133013604066,""MXN"":25.058716833114204,""USD"":1,""SGD"":1.477451381898186,""AUD"":1.6052738609608959,""GBP"":0.709213243818247}"
heA4-n3QPHxKytj1Dp5LW,TRUE,GLOBALPAY,evt_1EKuQ83o8IM7V08AUPlaunp,2019-04-25T19:12:00.000Z,ACCEPTED,FALSE,117356.96,AE,USD,"{""CAD"":1.3883078839935894,""EUR"":0.774133013604066,""MXN"":25.058716833114204,""USD"":1,""SGD"":1.477451381898186,""AUD"":1.6052738609608959,""GBP"":0.709213243818247}"
5drY2FAAxyeD33nMag8vj,TRUE,GLOBALPAY,evt_1EnLLUSGgGjXawFJSWRPPqX,2019-04-26T00:00:00.000Z,ACCEPTED,FALSE,108141.18,US,USD,"{""CAD"":1.3892807735527744,""EUR"":0.7700667449074569,""MXN"":25.059546346309347,""USD"":1,""SGD"":1.476502653664711,""AUD"":1.6067877845200953,""GBP"":0.713145427975528}"
xAzo1vcFM10TG2ig894Yn,TRUE,GLOBALPAY,evt_1EAU2oVOFzaTcOCLGEC1Nj_,2019-04-26T04:48:00.000Z,ACCEPTED,FALSE,108536.61,US,USD,"{""CAD"":1.3892807735527744,""EUR"":0.7700667449074569,""MXN"":25.059546346309347,""USD"":1,""SGD"":1.476502653664711,""AUD"":1.6067877845200953,""GBP"":0.713145427975528}"
GFyDhreFXbbYaEAG2hEDr,TRUE,GLOBALPAY,evt_1Eb0iF7BItdIu0og7pbHNvG,2019-04-26T09:36:00.000Z,DECLINED,FALSE,108972.83,US,USD,"{""CAD"":1.3892807735527744,""EUR"":0.7700667449074569,""MXN"":25.059546346309347,""USD"":1,""SGD"":1.476502653664711,""AUD"":1.6067877845200953,""GBP"":0.713145427975528}"
rkPj9c4ppKF7W_VQCnDoO,TRUE,GLOBALPAY,evt_1EgtHXtY52HCDRZCF58dbbF,2019-04-26T14:24:00.000Z,ACCEPTED,FALSE,108811,US,USD,"{""CAD"":1.3892807735527744,""EUR"":0.7700667449074569,""MXN"":25.059546346309347,""USD"":1,""SGD"":1.476502653664711,""AUD"":1.6067877845200953,""GBP"":0.713145427975528}"
ljN3wsB2bDFnIqebubhB-,TRUE,GLOBALPAY,evt_1EnAeyK2yqTombstIg1rKOu,2019-04-26T19:12:00.000Z,DECLINED,FALSE,109452.28,US,USD,"{""CAD"":1.3892807735527744,""EUR"":0.7700667449074569,""MXN"":25.059546346309347,""USD"":1,""SGD"":1.476502653664711,""AUD"":1.6067877845200953,""GBP"":0.713145427975528}"
8IuWjuI6co1pUxVLofnSQ,TRUE,GLOBALPAY,evt_1EdtXaKtVnNzlP5eZjlYylR,2019-04-26T00:00:00.000Z,ACCEPTED,FALSE,105139.98,MX,MXN,"{""CAD"":1.385995554335101,""EUR"":0.7747745762175318,""MXN"":25.062916142609392,""USD"":1,""SGD"":1.4730757142280395,""AUD"":1.6033721298156516,""GBP"":0.7140771720623815}"
436_8MnXZD1nZPukvhu61,TRUE,GLOBALPAY,evt_1EBsdRrrd-joy_ZW-YmoAzW,2019-04-26T04:48:00.000Z,ACCEPTED,FALSE,105539.12,MX,MXN,"{""CAD"":1.385995554335101,""EUR"":0.7747745762175318,""MXN"":25.062916142609392,""USD"":1,""SGD"":1.4730757142280395,""AUD"":1.6033721298156516,""GBP"":0.7140771720623815}"
LJJSQwprn_RjAJf0NryLT,TRUE,GLOBALPAY,evt_1EdJ4QbzPzL2HJF_XtIc4lH,2019-04-26T09:36:00.000Z,ACCEPTED,FALSE,105558.54,MX,MXN,"{""CAD"":1.385995554335101,""EUR"":0.7747745762175318,""MXN"":25.062916142609392,""USD"":1,""SGD"":1.4730757142280395,""AUD"":1.6033721298156516,""GBP"":0.7140771720623815}"
G5lZ4nC4oBc2J0QAD4ZV4,TRUE,GLOBALPAY,evt_1EiL1nDLfRYwHg9n9I4MuW3,2019-04-26T14:24:00.000Z,ACCEPTED,FALSE,106054.28,MX,MXN,"{""CAD"":1.385995554335101,""EUR"":0.7747745762175318,""MXN"":25.062916142609392,""USD"":1,""SGD"":1.4730757142280395,""AUD"":1.6033721298156516,""GBP"":0.7140771720623815}"
D2w_LE_USCsood7In0Zas,TRUE,GLOBALPAY,evt_1E7n3bKxU1be_y5gtMQzY2A,2019-04-26T19:12:00.000Z,DECLINED,FALSE,106297.58,MX,MXN,"{""CAD"":1.385995554335101,""EUR"":0.7747745762175318,""MXN"":25.062916142609392,""USD"":1,""SGD"":1.4730757142280395,""AUD"":1.6033721298156516,""GBP"":0.7140771720623815}"
3ePly2HMlJrm_Okady7LY,TRUE,GLOBALPAY,evt_1EGCTJNTDZBD1udjY21xS63,2019-04-26T00:00:00.000Z,DECLINED,FALSE,101087.17,UK,GBP,"{""CAD"":1.3846835021901793,""EUR"":0.7704411322984536,""MXN"":25.06462664915985,""USD"":1,""SGD"":1.4714423907899588,""AUD"":1.6006149648905308,""GBP"":0.7157370800833938}"
ntMhIXVI6nQxyZGzKgNRt,TRUE,GLOBALPAY,evt_1EdtiAiJjWy4OLRti-ICo1C,2019-04-26T04:48:00.000Z,DECLINED,FALSE,101635.47,UK,GBP,"{""CAD"":1.3846835021901793,""EUR"":0.7704411322984536,""MXN"":25.06462664915985,""USD"":1,""SGD"":1.4714423907899588,""AUD"":1.6006149648905308,""GBP"":0.7157370800833938}"
DMdsTRqTDwVV-hPTRx5-I,TRUE,GLOBALPAY,evt_1EPQ8k-1I5Pv7CkC-D0toHo,2019-04-26T09:36:00.000Z,ACCEPTED,FALSE,101577.98,UK,GBP,"{""CAD"":1.3846835021901793,""EUR"":0.7704411322984536,""MXN"":25.06462664915985,""USD"":1,""SGD"":1.4714423907899588,""AUD"":1.6006149648905308,""GBP"":0.7157370800833938}"
gVfWtqhGJX1wFK_7c4j9i,TRUE,GLOBALPAY,evt_1EDaBjQaxXgGbYcBkl7G_Jo,2019-04-26T14:24:00.000Z,ACCEPTED,FALSE,101922.64,UK,GBP,"{""CAD"":1.3846835021901793,""EUR"":0.7704411322984536,""MXN"":25.06462664915985,""USD"":1,""SGD"":1.4714423907899588,""AUD"":1.6006149648905308,""GBP"":0.7157370800833938}"
9HdFitjqu3ljG4TiuZnEQ,TRUE,GLOBALPAY,evt_1EDlXmQ9DiC4TUAYvdyWz3w,2019-04-26T19:12:00.000Z,DECLINED,FALSE,102409.8,UK,GBP,"{""CAD"":1.3846835021901793,""EUR"":0.7704411322984536,""MXN"":25.06462664915985,""USD"":1,""SGD"":1.4714423907899588,""AUD"":1.6006149648905308,""GBP"":0.7157370800833938}"
7MEP9Q1FIX_Tf9D2S2ALv,TRUE,GLOBALPAY,evt_1ElhuLbGCTWQPizEQK4b8tG,2019-04-26T00:00:00.000Z,ACCEPTED,FALSE,111279.02,FR,EUR,"{""CAD"":1.389200954428433,""EUR"":0.7736887413299407,""MXN"":25.068216846701755,""USD"":1,""SGD"":1.4688738928399319,""AUD"":1.59651366352327,""GBP"":0.7119953103348589}"
B6Gt7UPN0Nhr71afZVn7j,TRUE,GLOBALPAY,evt_1EdUV_ZX1deHSUlkcYRuLSQ,2019-04-26T04:48:00.000Z,ACCEPTED,FALSE,111177.11,FR,EUR,"{""CAD"":1.389200954428433,""EUR"":0.7736887413299407,""MXN"":25.068216846701755,""USD"":1,""SGD"":1.4688738928399319,""AUD"":1.59651366352327,""GBP"":0.7119953103348589}"
8t9jfIXI6G-y85HVL_iFk,TRUE,GLOBALPAY,evt_1EmHNbiieobYGpanU8XAtuf,2019-04-26T09:36:00.000Z,ACCEPTED,FALSE,111011.79,FR,EUR,"{""CAD"":1.389200954428433,""EUR"":0.7736887413299407,""MXN"":25.068216846701755,""USD"":1,""SGD"":1.4688738928399319,""AUD"":1.59651366352327,""GBP"":0.7119953103348589}"
QLdZMnNDznyNLir3ktKZs,TRUE,GLOBALPAY,evt_1E6e1WaSdRWEDiwx7Tyd7-K,2019-04-26T14:24:00.000Z,DECLINED,FALSE,111352.66,FR,EUR,"{""CAD"":1.389200954428433,""EUR"":0.7736887413299407,""MXN"":25.068216846701755,""USD"":1,""SGD"":1.4688738928399319,""AUD"":1.59651366352327,""GBP"":0.7119953103348589}"
g5vfPIRIVM2hncY6sFnBk,TRUE,GLOBALPAY,evt_1EEj5SskeilUuDwfAICwXoj,2019-04-26T19:12:00.000Z,ACCEPTED,FALSE,111922.61,FR,EUR,"{""CAD"":1.389200954428433,""EUR"":0.7736887413299407,""MXN"":25.068216846701755,""USD"":1,""SGD"":1.4688738928399319,""AUD"":1.59651366352327,""GBP"":0.7119953103348589}"
-tQVVVTZlJ4gNLcXqrllf,TRUE,GLOBALPAY,evt_1EqM5kL696I2Gt-UWAGE7OO,2019-04-26T00:00:00.000Z,ACCEPTED,FALSE,115074.3,CA,CAD,"{""CAD"":1.3857576580495625,""EUR"":0.7725057603121765,""MXN"":25.066420846792976,""USD"":1,""SGD"":1.469351500737546,""AUD"":1.5981073456270958,""GBP"":0.7092471918324302}"
OL-coug18TrfD3zCBEqUk,TRUE,GLOBALPAY,evt_1E1-porZyVTC512JMTC26Vo,2019-04-26T04:48:00.000Z,DECLINED,FALSE,115718.35,CA,CAD,"{""CAD"":1.3857576580495625,""EUR"":0.7725057603121765,""MXN"":25.066420846792976,""USD"":1,""SGD"":1.469351500737546,""AUD"":1.5981073456270958,""GBP"":0.7092471918324302}"
Hpdg206612hYt-39_ldh3,TRUE,GLOBALPAY,evt_1EuQK-Li3RH30lnABo4zE-Y,2019-04-26T09:36:00.000Z,ACCEPTED,FALSE,115939.35,CA,CAD,"{""CAD"":1.3857576580495625,""EUR"":0.7725057603121765,""MXN"":25.066420846792976,""USD"":1,""SGD"":1.469351500737546,""AUD"":1.5981073456270958,""GBP"":0.7092471918324302}"
cRW_jRnh09sCt771M5x8U,TRUE,GLOBALPAY,evt_1EtJYPWIXHulx1pZNXXyQEh,2019-04-26T14:24:00.000Z,DECLINED,FALSE,116268.46,CA,CAD,"{""CAD"":1.3857576580495625,""EUR"":0.7725057603121765,""MXN"":25.066420846792976,""USD"":1,""SGD"":1.469351500737546,""AUD"":1.5981073456270958,""GBP"":0.7092471918324302}"
kRQDZNuiX9Srkkh7tlEVC,TRUE,GLOBALPAY,evt_1E1mlqeHFmv_NiNxqHm-UYx,2019-04-26T19:12:00.000Z,ACCEPTED,FALSE,116276.27,CA,CAD,"{""CAD"":1.3857576580495625,""EUR"":0.7725057603121765,""MXN"":25.066420846792976,""USD"":1,""SGD"":1.469351500737546,""AUD"":1.5981073456270958,""GBP"":0.7092471918324302}"
v4zGnxjV7iS_cfW8i4_g5,TRUE,GLOBALPAY,evt_1EO3-VkbgLen355C7uAaDSp,2019-04-26T00:00:00.000Z,ACCEPTED,FALSE,117800.42,AE,USD,"{""CAD"":1.3880741408221866,""EUR"":0.7714011236273046,""MXN"":25.070748607980427,""USD"":1,""SGD"":1.4712645933531185,""AUD"":1.6001226135157827,""GBP"":0.704305594857174}"
d74ehT2FE4aQl94qkKYfb,TRUE,GLOBALPAY,evt_1E-hJanbj1e3X_10Auyw3xb,2019-04-26T04:48:00.000Z,DECLINED,FALSE,118222.35,AE,USD,"{""CAD"":1.3880741408221866,""EUR"":0.7714011236273046,""MXN"":25.070748607980427,""USD"":1,""SGD"":1.4712645933531185,""AUD"":1.6001226135157827,""GBP"":0.704305594857174}"
vcGicDuOdB1zxI2rfojl-,TRUE,GLOBALPAY,evt_1E0OOQsUbtqPae0kCVvEg2y,2019-04-26T09:36:00.000Z,ACCEPTED,FALSE,117945.3,AE,USD,"{""CAD"":1.3880741408221866,""EUR"":0.7714011236273046,""MXN"":25.070748607980427,""USD"":1,""SGD"":1.4712645933531185,""AUD"":1.6001226135157827,""GBP"":0.704305594857174}"
o6kr6iGgKNPK5oIR5IW95,TRUE,GLOBALPAY,evt_1EDCY6noiNLF9ntODnuF_oJ,2019-04-26T14:24:00.000Z,DECLINED,FALSE,118153.11,AE,USD,"{""CAD"":1.3880741408221866,""EUR"":0.7714011236273046,""MXN"":25.070748607980427,""USD"":1,""SGD"":1.4712645933531185,""AUD"":1.6001226135157827,""GBP"":0.704305594857174}"
VPMqPxIYqfpzPJbOqtUtA,TRUE,GLOBALPAY,evt_1EpdRLOwps0DWdo5CTO5xSp,2019-04-26T19:12:00.000Z,ACCEPTED,FALSE,118009.02,AE,USD,"{""CAD"":1.3880741408221866,""EUR"":0.7714011236273046,""MXN"":25.070748607980427,""USD"":1,""SGD"":1.4712645933531185,""AUD"":1.6001226135157827,""GBP"":0.704305594857174}"
jyB_kmSplvsxdtxZilwQ9,TRUE,GLOBALPAY,evt_1ECpy68YarYh_zTFs9xbyWE,2019-04-27T00:00:00.000Z,ACCEPTED,FALSE,109154.61,US,USD,"{""CAD"":1.3925861871142085,""EUR"":0.7687533191407621,""MXN"":25.074104747763123,""USD"":1,""SGD"":1.4677727601310242,""AUD"":1.5953886685999135,""GBP"":0.7027158000607461}"
4AsGhX4sjA_mIAq687-1d,TRUE,GLOBALPAY,evt_1EIvYxGfAVc3qpMKdnxjHuV,2019-04-27T04:48:00.000Z,DECLINED,FALSE,109377.43,US,USD,"{""CAD"":1.3925861871142085,""EUR"":0.7687533191407621,""MXN"":25.074104747763123,""USD"":1,""SGD"":1.4677727601310242,""AUD"":1.5953886685999135,""GBP"":0.7027158000607461}"
qSm28Nl1DZ7vAsFjNxzcK,TRUE,GLOBALPAY,evt_1ErlC_5vPh-wBUISOO5z3Aj,2019-04-27T09:36:00.000Z,ACCEPTED,FALSE,109439.13,US,USD,"{""CAD"":1.3925861871142085,""EUR"":0.7687533191407621,""MXN"":25.074104747763123,""USD"":1,""SGD"":1.4677727601310242,""AUD"":1.5953886685999135,""GBP"":0.7027158000607461}"
Z1CAwHnldrIEvA8034ZcO,TRUE,GLOBALPAY,evt_1E2d9MA3utNNTR1Bsv3PF0h,2019-04-27T14:24:00.000Z,ACCEPTED,FALSE,109674.47,US,USD,"{""CAD"":1.3925861871142085,""EUR"":0.7687533191407621,""MXN"":25.074104747763123,""USD"":1,""SGD"":1.4677727601310242,""AUD"":1.5953886685999135,""GBP"":0.7027158000607461}"
Jmf2PrJmWmOfTp3cfyEPI,TRUE,GLOBALPAY,evt_1ERqecrpjvEOV99Xbhqj_yu,2019-04-27T19:12:00.000Z,ACCEPTED,FALSE,110196.54,US,USD,"{""CAD"":1.3925861871142085,""EUR"":0.7687533191407621,""MXN"":25.074104747763123,""USD"":1,""SGD"":1.4677727601310242,""AUD"":1.5953886685999135,""GBP"":0.7027158000607461}"
1SNij7EDXLI1zPQcx_AoG,TRUE,GLOBALPAY,evt_1Eh_A6i58bMLJXI3t7WM4hu,2019-04-27T00:00:00.000Z,DECLINED,FALSE,106898.76,MX,MXN,"{""CAD"":1.3960886448084353,""EUR"":0.7698911284051311,""MXN"":25.073634072791435,""USD"":1,""SGD"":1.468860373873101,""AUD"":1.5990567445800277,""GBP"":0.7049754002228238}"
uuQxWD-Pold1d4Y95ESom,TRUE,GLOBALPAY,evt_1Egr0AWyU5Pp1C_uvMmAStE,2019-04-27T04:48:00.000Z,ACCEPTED,FALSE,107147.1,MX,MXN,"{""CAD"":1.3960886448084353,""EUR"":0.7698911284051311,""MXN"":25.073634072791435,""USD"":1,""SGD"":1.468860373873101,""AUD"":1.5990567445800277,""GBP"":0.7049754002228238}"
lFmT3j939VcyYAklwe00o,TRUE,GLOBALPAY,evt_1E4CbTGN7GvDVFeR53bbHev,2019-04-27T09:36:00.000Z,DECLINED,FALSE,107481.98,MX,MXN,"{""CAD"":1.3960886448084353,""EUR"":0.7698911284051311,""MXN"":25.073634072791435,""USD"":1,""SGD"":1.468860373873101,""AUD"":1.5990567445800277,""GBP"":0.7049754002228238}"
jHaPCpQ_npe2q5xzs05j8,TRUE,GLOBALPAY,evt_1E9glzLvbjlUwkHkFZdMiiw,2019-04-27T14:24:00.000Z,ACCEPTED,FALSE,107611.91,MX,MXN,"{""CAD"":1.3960886448084353,""EUR"":0.7698911284051311,""MXN"":25.073634072791435,""USD"":1,""SGD"":1.468860373873101,""AUD"":1.5990567445800277,""GBP"":0.7049754002228238}"
kfFF3eE4tKNHiv6D6-c5e,TRUE,GLOBALPAY,evt_1EwVw8x80zDHilM-Ty4wxYT,2019-04-27T19:12:00.000Z,ACCEPTED,FALSE,108198.65,MX,MXN,"{""CAD"":1.3960886448084353,""EUR"":0.7698911284051311,""MXN"":25.073634072791435,""USD"":1,""SGD"":1.468860373873101,""AUD"":1.5990567445800277,""GBP"":0.7049754002228238}"
aNCXOkZmykYwj3cZWNfeK,TRUE,GLOBALPAY,evt_1Ei5I5qTmk3bFTHxBK7bby7,2019-04-27T00:00:00.000Z,DECLINED,FALSE,102806.13,UK,GBP,"{""CAD"":1.3953911414418863,""EUR"":0.7670549602680117,""MXN"":25.07219123627915,""USD"":1,""SGD"":1.4689498853721525,""AUD"":1.5986994977237297,""GBP"":0.700821142305116}"
dRLKfCi1udZPBHSmjnPox,TRUE,GLOBALPAY,evt_1EM9IQuGOvcka6COB1NWwpu,2019-04-27T04:48:00.000Z,ACCEPTED,FALSE,103268.51,UK,GBP,"{""CAD"":1.3953911414418863,""EUR"":0.7670549602680117,""MXN"":25.07219123627915,""USD"":1,""SGD"":1.4689498853721525,""AUD"":1.5986994977237297,""GBP"":0.700821142305116}"
-7a9jKHknKX5YC_I38r02,TRUE,GLOBALPAY,evt_1EAW-CPpn-P2LVEcMsjkAfN,2019-04-27T09:36:00.000Z,ACCEPTED,FALSE,103352.94,UK,GBP,"{""CAD"":1.3953911414418863,""EUR"":0.7670549602680117,""MXN"":25.07219123627915,""USD"":1,""SGD"":1.4689498853721525,""AUD"":1.5986994977237297,""GBP"":0.700821142305116}"
BT39Tx1-RBG2kNla1YyYp,TRUE,GLOBALPAY,evt_1E-MBKa86fNr2udWoQ2a3OK,2019-04-27T14:24:00.000Z,DECLINED,FALSE,103588.36,UK,GBP,"{""CAD"":1.3953911414418863,""EUR"":0.7670549602680117,""MXN"":25.07219123627915,""USD"":1,""SGD"":1.4689498853721525,""AUD"":1.5986994977237297,""GBP"":0.700821142305116}"
Q2HO4eVQzbFlkCQf_fJbe,TRUE,GLOBALPAY,evt_1EJTxqBk87URsyn22UiV7OE,2019-04-27T19:12:00.000Z,ACCEPTED,FALSE,104279.26,UK,GBP,"{""CAD"":1.3953911414418863,""EUR"":0.7670549602680117,""MXN"":25.07219123627915,""USD"":1,""SGD"":1.4689498853721525,""AUD"":1.5986994977237297,""GBP"":0.700821142305116}"
5HZdUouNjX6txHBi0w0c2,TRUE,GLOBALPAY,evt_1Ev4ux1qxArZo5MgoRt_wOJ,2019-04-27T00:00:00.000Z,ACCEPTED,FALSE,112277.59,FR,EUR,"{""CAD"":1.3944057786219108,""EUR"":0.7715514898566921,""MXN"":25.07518708415916,""USD"":1,""SGD"":1.4700731292940825,""AUD"":1.599268613645737,""GBP"":0.6994219725103467}"
vTwZdShindvKqtieAotFN,TRUE,GLOBALPAY,evt_1E886cmYppwbVpJqcObPFYd,2019-04-27T04:48:00.000Z,ACCEPTED,FALSE,112760.56,FR,EUR,"{""CAD"":1.3944057786219108,""EUR"":0.7715514898566921,""MXN"":25.07518708415916,""USD"":1,""SGD"":1.4700731292940825,""AUD"":1.599268613645737,""GBP"":0.6994219725103467}"
4Z3hQlZWosOJWUcRFg7rL,TRUE,GLOBALPAY,evt_1ERw9G1ZvzelOCU9KrkqXeQ,2019-04-27T09:36:00.000Z,ACCEPTED,TRUE,112942.03,FR,EUR,"{""CAD"":1.3944057786219108,""EUR"":0.7715514898566921,""MXN"":25.07518708415916,""USD"":1,""SGD"":1.4700731292940825,""AUD"":1.599268613645737,""GBP"":0.6994219725103467}"
nbtvqiqSB_nvrbuAIsQ5N,TRUE,GLOBALPAY,evt_1EmNEf8bY3DwCV1qzO6IIJf,2019-04-27T14:24:00.000Z,ACCEPTED,FALSE,112916.77,FR,EUR,"{""CAD"":1.3944057786219108,""EUR"":0.7715514898566921,""MXN"":25.07518708415916,""USD"":1,""SGD"":1.4700731292940825,""AUD"":1.599268613645737,""GBP"":0.6994219725103467}"
z3SI6nUWlTMHSNxQChsLT,TRUE,GLOBALPAY,evt_1E8rDddCZYAqmGdYG5A7k7b,2019-04-27T19:12:00.000Z,DECLINED,FALSE,113343.87,FR,EUR,"{""CAD"":1.3944057786219108,""EUR"":0.7715514898566921,""MXN"":25.07518708415916,""USD"":1,""SGD"":1.4700731292940825,""AUD"":1.599268613645737,""GBP"":0.6994219725103467}"
aYMDkht9th42g5EQ-33zs,TRUE,GLOBALPAY,evt_1EtIB8rvfv6LwdZ0igN6NNa,2019-04-27T00:00:00.000Z,ACCEPTED,FALSE,116273.77,CA,CAD,"{""CAD"":1.3899338985212415,""EUR"":0.7696390008852257,""MXN"":25.071667354072794,""USD"":1,""SGD"":1.4693385317994738,""AUD"":1.603923104779683,""GBP"":0.6952282642781912}"
86p7plyhHQCwTSgBo6Jgk,TRUE,GLOBALPAY,evt_1EfYkl3MjUK9XA1n-XD1Y2m,2019-04-27T04:48:00.000Z,DECLINED,FALSE,116951.17,CA,CAD,"{""CAD"":1.3899338985212415,""EUR"":0.7696390008852257,""MXN"":25.071667354072794,""USD"":1,""SGD"":1.4693385317994738,""AUD"":1.603923104779683,""GBP"":0.6952282642781912}"
Wj4EeSi6FdH3d-TRJTYTN,TRUE,GLOBALPAY,evt_1EC3rUfQc7dPda_BxGmEuC5,2019-04-27T09:36:00.000Z,ACCEPTED,FALSE,116919.22,CA,CAD,"{""CAD"":1.3899338985212415,""EUR"":0.7696390008852257,""MXN"":25.071667354072794,""USD"":1,""SGD"":1.4693385317994738,""AUD"":1.603923104779683,""GBP"":0.6952282642781912}"
lSEElh6LKL4W80t2kuvc7,TRUE,GLOBALPAY,evt_1Efc_DGRMqnz-pwowkSlU1i,2019-04-27T14:24:00.000Z,DECLINED,FALSE,117382.83,CA,CAD,"{""CAD"":1.3899338985212415,""EUR"":0.7696390008852257,""MXN"":25.071667354072794,""USD"":1,""SGD"":1.4693385317994738,""AUD"":1.603923104779683,""GBP"":0.6952282642781912}"
dmVE3EZVtRwOFDvHMK_z_,TRUE,GLOBALPAY,evt_1EeSyuITP-S5H2vFpa49Aj1,2019-04-27T19:12:00.000Z,ACCEPTED,FALSE,117498.25,CA,CAD,"{""CAD"":1.3899338985212415,""EUR"":0.7696390008852257,""MXN"":25.071667354072794,""USD"":1,""SGD"":1.4693385317994738,""AUD"":1.603923104779683,""GBP"":0.6952282642781912}"
q4CeJFTpfxedCb39-8rkC,TRUE,GLOBALPAY,evt_1EM64RpJFCTSxuKRhqdqKDb,2019-04-27T00:00:00.000Z,ACCEPTED,FALSE,118335.4,AE,USD,"{""CAD"":1.3924122956008127,""EUR"":0.7698912648194496,""MXN"":25.074493952887277,""USD"":1,""SGD"":1.4732332412178868,""AUD"":1.6026148252586438,""GBP"":0.6923537141077976}"
